Index	Score	Chemical_name	DrugBank_ID	Pubchem_ID	Uniprot_ID	Protein_Name	Gene_Name	Gene_ID	Confidence_Score	Source_database
13	-99.93	KI-16425	NA	10367662	Q9UBY5	Lysophosphatidic acid receptor 3 	LPAR3	23566	0.451	STITCH
14	-99.93	pyroxamide	DB12847	4996	Q13547	Histone deacetylase 1 	HDAC1	3065	0.724	STITCH
14	-99.93	pyroxamide	DB12847	4996	O15379	Histone deacetylase 3 	HDAC3	8841	0.707	STITCH
14	-99.93	pyroxamide	DB12847	4996	Q9UBN7	Histone deacetylase 6 	HDAC6	10013	0.715	STITCH
15	-99.93	Maprotiline	DB00934	4011	P35348	Alpha-1A adrenergic receptor 	ADRA1A	148	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P35368	Alpha-1B adrenergic receptor 	ADRA1B	147	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P25100	Alpha-1D adrenergic receptor 	ADRA1D	146	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P08913	Alpha-2A adrenergic receptor	ADRA2A	150	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P18089	Alpha-2B adrenergic receptor	ADRA2B	151	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P18825	Alpha-2C adrenergic receptor	ADRA2C	152	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P08912	Muscarinic acetylcholine receptor M5	CHRM5	1133	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P14416	D(2) dopamine receptor	DRD2	1813	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P35367	Histamine H1 receptor	HRH1	3269	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P28223	5-hydroxytryptamine receptor 2A	HTR2A	3356	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P28335	5-hydroxytryptamine receptor 2C	HTR2C	3358	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P34969	5-hydroxytryptamine receptor 7	HTR7	3363	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P23975	Sodium-dependent noradrenaline transporter	SLC6A2	6530	1	DrugBank
15	-99.93	Maprotiline	DB00934	4011	P21728	Dopamine D1 receptor	DRD1	1812	0.471	STITCH
15	-99.93	Maprotiline	DB00934	4011	P35462	Dopamine D3 receptor	DRD3	1814	0.451	STITCH
15	-99.93	Maprotiline	DB00934	4011	P21918	Dopamine D5 receptor	DRD5	1816	0.462	STITCH
15	-99.93	Maprotiline	DB00934	4011	P25021	Histamine H2 receptor 	HRH2	3274	0.45	STITCH
15	-99.93	Maprotiline	DB00934	4011	P41595	5-hydroxytryptamine receptor 2B 	HTR2B	3357	0.473	STITCH
16	-99.91	Fostamatinib	DB12010	11671467	Q2M2I8	AP2-associated protein kinase 1	AAK1	22848	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P00519	Tyrosine-protein kinase ABL1	ABL1	25	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P42684	Abelson tyrosine-protein kinase 2	ABL2	27	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q04771	Activin receptor type-1	ACVR1	90	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P36896	Activin receptor type-1B	ACVR1B	91	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P0DMS8	Adenosine receptor A3	ADORA3	140	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9UM73	ALK tyrosine kinase receptor	ALK	238	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P09917	Arachidonate 5-lipoxygenase	ALOX5	240	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8NFD2	Ankyrin repeat and protein kinase domain-containing protein 1	ANKK1	255239	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O14965	Aurora kinase A	AURKA	6790	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96GD4	Aurora kinase B	AURKB	9212	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9UQB9	Aurora kinase C	AURKC	6795	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P30530	Tyrosine-protein kinase receptor UFO	AXL	558	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P51451	Tyrosine-protein kinase Blk	BLK	640	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9NSY1	BMP-2-inducible protein kinase	BMP2K	55589	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O00238	Bone morphogenetic protein receptor type-1B	BMPR1B	658	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13873	Bone morphogenetic protein receptor type-2	BMPR2	659	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P51813	Cytoplasmic tyrosine-protein kinase BMX	BMX	660	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P15056	Serine/threonine-protein kinase B-raf	BRAF	673	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q06187	Tyrosine-protein kinase BTK	BTK	695	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q14012	Calcium/calmodulin-dependent protein kinase type 1	CAMK1	8536	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8IU85	Calcium/calmodulin-dependent protein kinase type 1D	CAMK1D	57118	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96NX5	Calcium/calmodulin-dependent protein kinase type 1G	CAMK1G	57172	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9UQM7	Calcium/calmodulin-dependent protein kinase type II subunit alpha	CAMK2A	815	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13554	Calcium/calmodulin-dependent protein kinase type II subunit beta	CAMK2B	816	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13557	Calcium/calmodulin-dependent protein kinase type II subunit delta	CAMK2D	817	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13555	Calcium/calmodulin-dependent protein kinase type II subunit gamma	CAMK2G	818	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8N5S9	Calcium/calmodulin-dependent protein kinase kinase 1	CAMKK1	84254	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96RR4	Calcium/calmodulin-dependent protein kinase kinase 2	CAMKK2	10645	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O14936	Peripheral plasma membrane protein CASK	CASK	8573	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q6DT37	Serine/threonine-protein kinase MRCK gamma	CDC42BPG	55561	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P06493	Cyclin-dependent kinase 1	CDK1	983	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96Q40	Cyclin-dependent kinase 15	CDK15	65061	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q00536	Cyclin-dependent kinase 16	CDK16	5127	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q00537	Cyclin-dependent kinase 17	CDK17	5128	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P11802	Cyclin-dependent kinase 4	CDK4	1019	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q00532	Cyclin-dependent kinase-like 1	CDKL1	8814	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q92772	Cyclin-dependent kinase-like 2	CDKL2	8999	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O14757	Serine/threonine-protein kinase Chk1	CHEK1	1111	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O96017	Serine/threonine-protein kinase Chk2	CHEK2	11200	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O14578	Citron Rho-interacting kinase	CIT	11113	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q7Z460	CLIP-associating protein 1	CLASP1	23332	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P49759	Dual specificity protein kinase CLK1	CLK1	1195	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P49760	Dual specificity protein kinase CLK2	CLK2	1196	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P49761	Dual specificity protein kinase CLK3	CLK3	1198	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9HAZ1	Dual specificity protein kinase CLK4	CLK4	57396	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8NI60	"Atypical kinase COQ8A, mitochondrial"	COQ8A	56997	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96D53	"Atypical kinase COQ8B, mitochondrial"	COQ8B	79934	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P07333	Macrophage colony-stimulating factor 1 receptor	CSF1R	1436	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P41240	Tyrosine-protein kinase CSK	CSK	1445	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P07498	Kappa-casein	CSN3	1448	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P48729	Casein kinase I isoform alpha	CSNK1A1	1452	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P68400	Casein kinase II subunit alpha	CSNK2A1	1457	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P19784	Casein kinase II subunit alpha'	CSNK2A2	1459	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P07711	Cathepsin L1	CTSL	1514	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P25774	Cathepsin S	CTSS	1520	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P53355	Death-associated protein kinase 1	DAPK1	1612	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9UIK4	Death-associated protein kinase 2	DAPK2	23604	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O43293	Death-associated protein kinase 3	DAPK3	1613	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O15075	Serine/threonine-protein kinase DCLK1	DCLK1	9201	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8N568	Serine/threonine-protein kinase DCLK2	DCLK2	166614	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9C098	Serine/threonine-protein kinase DCLK3	DCLK3	85443	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q08345	Epithelial discoidin domain-containing receptor 1	DDR1	780	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q16832	Discoidin domain-containing receptor 2	DDR2	4921	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13627	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	DYRK1A	1859	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9Y463	Dual specificity tyrosine-phosphorylation-regulated kinase 1B	DYRK1B	9149	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P00533	Epidermal growth factor receptor	EGFR	1956	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9BQI3	Eukaryotic translation initiation factor 2-alpha kinase 1	EIF2AK1	27102	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P19525	"Interferon-induced, double-stranded RNA-activated protein kinase"	EIF2AK2	5610	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9P2K8	eIF-2-alpha kinase GCN2	EIF2AK4	440275	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P21709	Ephrin type-A receptor 1	EPHA1	2041	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P29317	Ephrin type-A receptor 2	EPHA2	1969	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P29320	Ephrin type-A receptor 3	EPHA3	2042	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P54764	Ephrin type-A receptor 4	EPHA4	2043	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P54756	Ephrin type-A receptor 5	EPHA5	2044	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9UF33	Ephrin type-A receptor 6	EPHA6	285220	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q15375	Ephrin type-A receptor 7	EPHA7	2045	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P29322	Ephrin type-A receptor 8	EPHA8	2046	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P54762	Ephrin type-B receptor 1	EPHB1	2047	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P29323	Ephrin type-B receptor 2	EPHB2	2048	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P54760	Ephrin type-B receptor 4	EPHB4	2050	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O15197	Ephrin type-B receptor 6	EPHB6	2051	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P04626	Receptor tyrosine-protein kinase erbB-2	ERBB2	2064	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q15303	Receptor tyrosine-protein kinase erbB-4	ERBB4	2066	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O75460	Serine/threonine-protein kinase/endoribonuclease IRE1	ERN1	2081	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O00519	Fatty-acid amide hydrolase 1	FAAH	2166	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P16591	Tyrosine-protein kinase Fer	FER	2241	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P07332	Tyrosine-protein kinase Fes/Fps	FES	2242	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P11362	Fibroblast growth factor receptor 1	FGFR1	2260	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P21802	Fibroblast growth factor receptor 2	FGFR2	2263	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P22607	Fibroblast growth factor receptor 3	FGFR3	2261	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P09769	Tyrosine-protein kinase Fgr	FGR	2268	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P17948	Vascular endothelial growth factor receptor 1	FLT1	2321	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P36888	Receptor-type tyrosine-protein kinase FLT3	FLT3	2322	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P35916	Vascular endothelial growth factor receptor 3	FLT4	2324	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P42685	Tyrosine-protein kinase FRK	FRK	2444	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P06241	Tyrosine-protein kinase Fyn	FYN	2534	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O14976	Cyclin-G-associated kinase	GAK	2580	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P49840	Glycogen synthase kinase-3 alpha	GSK3A	2931	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P49841	Glycogen synthase kinase-3 beta	GSK3B	2932	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P08631	Tyrosine-protein kinase HCK	HCK	3055	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9H2X6	Homeodomain-interacting protein kinase 2	HIPK2	28996	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9H422	Homeodomain-interacting protein kinase 3	HIPK3	10114	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9UPZ9	Serine/threonine-protein kinase ICK	ICK	22858	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O14920	Inhibitor of nuclear factor kappa-B kinase subunit beta	IKBKB	3551	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q14164	Inhibitor of nuclear factor kappa-B kinase subunit epsilon	IKBKE	9641	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P06213	Insulin receptor	INSR	3643	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P14616	Insulin receptor-related protein	INSRR	3645	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P51617	Interleukin-1 receptor-associated kinase 1	IRAK1	3654	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9Y616	Interleukin-1 receptor-associated kinase 3	IRAK3	11213	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9NWZ3	Interleukin-1 receptor-associated kinase 4	IRAK4	51135	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q08881	Tyrosine-protein kinase ITK/TSK	ITK	3702	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P23458	Tyrosine-protein kinase JAK1	JAK1	3716	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O60674	Tyrosine-protein kinase JAK2	JAK2	3717	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P52333	Tyrosine-protein kinase JAK3	JAK3	3718	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P35968	Vascular endothelial growth factor receptor 2	KDR	3791	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P10721	Mast/stem cell growth factor receptor Kit	KIT	3815	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O95835	Serine/threonine-protein kinase LATS1	LATS1	9113	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P06239	Tyrosine-protein kinase Lck	LCK	3932	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P53667	LIM domain kinase 1	LIMK1	3984	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P53671	LIM domain kinase 2	LIMK2	3985	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q5S007	Leucine-rich repeat serine/threonine-protein kinase 2	LRRK2	120892	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P29376	Leukocyte tyrosine kinase receptor	LTK	4058	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P07948	Tyrosine-protein kinase Lyn	LYN	4067	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P36507	Dual specificity mitogen-activated protein kinase kinase 2	MAP2K2	5605	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P46734	Dual specificity mitogen-activated protein kinase kinase 3	MAP2K3	5606	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13163	Dual specificity mitogen-activated protein kinase kinase 5	MAP2K5	5607	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P52564	Dual specificity mitogen-activated protein kinase kinase 6	MAP2K6	5608	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13233	Mitogen-activated protein kinase kinase kinase 1	MAP3K1	4214	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q02779	Mitogen-activated protein kinase kinase kinase 10	MAP3K10	4294	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q16584	Mitogen-activated protein kinase kinase kinase 11	MAP3K11	4296	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q12852	Mitogen-activated protein kinase kinase kinase 12	MAP3K12	7786	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O43283	Mitogen-activated protein kinase kinase kinase 13	MAP3K13	9175	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q6ZN16	Mitogen-activated protein kinase kinase kinase 15	MAP3K15	389840	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q56UN5	Mitogen-activated protein kinase kinase kinase 19	MAP3K19	80122	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9Y2U5	Mitogen-activated protein kinase kinase kinase 2	MAP3K2	10746	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q99759	Mitogen-activated protein kinase kinase kinase 3	MAP3K3	4215	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9Y6R4	Mitogen-activated protein kinase kinase kinase 4	MAP3K4	4216	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O95382	Mitogen-activated protein kinase kinase kinase 6	MAP3K6	9064	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P80192	Mitogen-activated protein kinase kinase kinase 9	MAP3K9	4293	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q92918	Mitogen-activated protein kinase kinase kinase kinase 1	MAP4K1	11184	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q12851	Mitogen-activated protein kinase kinase kinase kinase 2	MAP4K2	5871	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8IVH8	Mitogen-activated protein kinase kinase kinase kinase 3	MAP4K3	8491	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O95819	Mitogen-activated protein kinase kinase kinase kinase 4	MAP4K4	9448	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9Y4K4	Mitogen-activated protein kinase kinase kinase kinase 5	MAP4K5	11183	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P53779	Mitogen-activated protein kinase 10	MAPK10	5602	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O15264	Mitogen-activated protein kinase 13	MAPK13	5603	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q16539	Mitogen-activated protein kinase 14	MAPK14	1432	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8TD08	Mitogen-activated protein kinase 15	MAPK15	225689	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P31152	Mitogen-activated protein kinase 4	MAPK4	5596	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q13164	Mitogen-activated protein kinase 7	MAPK7	5598	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P45984	Mitogen-activated protein kinase 9	MAPK9	5601	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8IW41	MAP kinase-activated protein kinase 5	MAPKAPK5	8550	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9P0L2	Serine/threonine-protein kinase MARK1	MARK1	4139	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q7KZI7	Serine/threonine-protein kinase MARK2	MARK2	2011	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P27448	MAP/microtubule affinity-regulating kinase 3	MARK3	4140	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96L34	MAP/microtubule affinity-regulating kinase 4	MARK4	57787	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9Y2H9	Microtubule-associated serine/threonine-protein kinase 1	MAST1	22983	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P42679	Megakaryocyte-associated tyrosine-protein kinase	MATK	4145	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q14680	Maternal embryonic leucine zipper kinase	MELK	9833	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q12866	Tyrosine-protein kinase Mer	MERTK	10461	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P08581	Hepatocyte growth factor receptor	MET	4233	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8N4C8	Misshapen-like kinase 1	MINK1	50488	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9BUB5	MAP kinase-interacting serine/threonine-protein kinase 1	MKNK1	8569	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9HBH9	MAP kinase-interacting serine/threonine-protein kinase 2	MKNK2	2872	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q04912	Macrophage-stimulating protein receptor	MST1R	4486	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P42345	Serine/threonine-protein kinase mTOR	MTOR	2475	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	O15146	"Muscle, skeletal receptor tyrosine-protein kinase"	MUSK	4593	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q15746	"Myosin light chain kinase, smooth muscle"	MYLK	4638	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q9H1R3	"Myosin light chain kinase 2, skeletal/cardiac muscle"	MYLK2	85366	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q32MK0	Myosin light chain kinase 3	MYLK3	91807	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q86YV6	Myosin light chain kinase family member 4	MYLK4	340156	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8NEV4	Myosin-IIIa	MYO3A	53904	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q96PY6	Serine/threonine-protein kinase Nek1	NEK1	4750	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8NG66	Serine/threonine-protein kinase Nek11	NEK11	79858	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P51955	Serine/threonine-protein kinase Nek2	NEK2	4751	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P51956	Serine/threonine-protein kinase Nek3	NEK3	4752	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P51957	Serine/threonine-protein kinase Nek4	NEK4	6787	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q6P3R8	Serine/threonine-protein kinase Nek5	NEK5	341676	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8TD19	Serine/threonine-protein kinase Nek9	NEK9	91754	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q8IY84	Serine/threonine-protein kinase NIM1	NIM1K	167359	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	P04629	High affinity nerve growth factor receptor	NTRK1	4914	1	DrugBank
16	-99.91	Fostamatinib	DB12010	11671467	Q16620	BDNF/NT-3 growth factors receptor	NTRK2	4915	1	DrugBank
